order_item_id,order_id,product_id,quantity,unit_price,discount_amount,revenue,profit,return_status,return_reason
ITEM03575,ORD02054,PROD0059,2,49999,150,99848,20928,Not Returned,
ITEM03576,ORD02055,PROD0068,2,329,0,658,100,Not Returned,
ITEM03577,ORD02055,PROD0058,1,34999,0,34999,5303,Not Returned,
ITEM03578,ORD02055,PROD0001,4,64999,150,259846,54874,Not Returned,
ITEM03579,ORD02056,PROD0081,1,399,50,349,38,Returned,Damaged book
ITEM03580,ORD02057,PROD0050,1,3199,0,3199,1015,Not Returned,
ITEM03581,ORD02058,PROD0045,2,2299,150,4448,1148,Not Returned,
ITEM03582,ORD02058,PROD0030,1,1199,100,1099,114,Not Returned,
ITEM03583,ORD02058,PROD0009,3,32999,100,98897,17204,Not Returned,
ITEM03584,ORD02059,PROD0005,1,24999,150,24849,5419,Returned,Not as described
ITEM03585,ORD02060,PROD0038,2,3999,0,7998,1834,Not Returned,
ITEM03586,ORD02060,PROD0053,1,10999,100,10899,3698,Not Returned,
ITEM03587,ORD02061,PROD0036,1,2499,150,2349,442,Not Returned,
ITEM03588,ORD02062,PROD0072,2,999,250,1748,262,Returned,Wrong item received
ITEM03589,ORD02062,PROD0049,1,1899,150,1749,497,Returned,Damaged product
ITEM03590,ORD02063,PROD0084,1,149,0,149,47,Not Returned,
ITEM03591,ORD02064,PROD0007,3,23999,100,71897,24182,Not Returned,
ITEM03592,ORD02065,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM03593,ORD02065,PROD0010,2,22999,50,45948,15112,Not Returned,
ITEM03594,ORD02066,PROD0040,1,1299,0,1299,325,Returned,Size issue
ITEM03595,ORD02066,PROD0077,1,145,0,145,29,Returned,Damaged packaging
ITEM03596,ORD02067,PROD0010,1,22999,100,22899,7481,Not Returned,
ITEM03597,ORD02067,PROD0057,2,31999,0,63998,18584,Not Returned,
ITEM03598,ORD02067,PROD0014,1,52999,0,52999,8725,Not Returned,
ITEM03599,ORD02068,PROD0012,1,23999,50,23949,5536,Not Returned,
ITEM03600,ORD02069,PROD0046,1,699,150,549,33,Not Returned,
ITEM03601,ORD02070,PROD0036,1,2499,0,2499,592,Not Returned,
ITEM03602,ORD02071,PROD0073,4,399,50,1546,314,Not Returned,
ITEM03603,ORD02071,PROD0053,1,10999,150,10849,3648,Not Returned,
ITEM03604,ORD02072,PROD0004,2,30999,250,61748,12884,Not Returned,
ITEM03605,ORD02073,PROD0001,3,64999,0,194997,41268,Not Returned,
ITEM03606,ORD02074,PROD0075,1,499,100,399,6,Not Returned,
ITEM03607,ORD02074,PROD0024,1,1299,100,1199,349,Not Returned,
ITEM03608,ORD02075,PROD0079,1,559,100,459,-13,Not Returned,
ITEM03609,ORD02075,PROD0062,1,32999,150,32849,5394,Not Returned,
ITEM03610,ORD02075,PROD0083,3,299,100,797,191,Not Returned,
ITEM03611,ORD02075,PROD0059,2,49999,0,99998,21078,Not Returned,
ITEM03612,ORD02076,PROD0064,2,36999,0,73998,21162,Returned,Damaged in transit
ITEM03613,ORD02077,PROD0072,2,999,100,1898,412,Returned,Wrong item received
ITEM03614,ORD02077,PROD0045,4,2299,0,9196,2596,Returned,Color mismatch
ITEM03615,ORD02078,PROD0050,2,3199,50,6348,1980,Not Returned,
ITEM03616,ORD02078,PROD0071,4,479,0,1916,612,Not Returned,
ITEM03617,ORD02078,PROD0059,1,49999,0,49999,10539,Not Returned,
ITEM03618,ORD02079,PROD0078,1,279,0,279,42,Not Returned,
ITEM03619,ORD02080,PROD0072,2,999,100,1898,412,Returned,Allergic reaction
ITEM03620,ORD02081,PROD0060,1,15499,250,15249,4223,Not Returned,
ITEM03621,ORD02081,PROD0078,1,279,0,279,42,Not Returned,
ITEM03622,ORD02081,PROD0017,1,57999,100,57899,13500,Not Returned,
ITEM03623,ORD02082,PROD0076,2,179,50,308,36,Not Returned,
ITEM03624,ORD02082,PROD0072,1,999,100,899,156,Not Returned,
ITEM03625,ORD02083,PROD0077,1,145,50,95,-21,Not Returned,
ITEM03626,ORD02083,PROD0058,2,34999,50,69948,10556,Not Returned,
ITEM03627,ORD02084,PROD0030,1,1199,0,1199,214,Returned,Quality issue
ITEM03628,ORD02085,PROD0061,2,26999,100,53898,13034,Not Returned,
ITEM03629,ORD02085,PROD0013,2,47999,0,95998,21978,Not Returned,
ITEM03630,ORD02086,PROD0084,1,149,0,149,47,Not Returned,
ITEM03631,ORD02087,PROD0007,1,23999,250,23749,7844,Not Returned,
ITEM03632,ORD02088,PROD0015,1,54999,100,54899,14512,Returned,Defective item
ITEM03633,ORD02088,PROD0008,2,19999,100,39898,6982,Returned,Wrong model received
ITEM03634,ORD02088,PROD0011,1,25999,50,25949,7996,Returned,Defective item
ITEM03635,ORD02088,PROD0042,1,999,0,999,190,Returned,Color mismatch
ITEM03636,ORD02089,PROD0072,1,999,250,749,6,Not Returned,
ITEM03637,ORD02090,PROD0068,2,329,100,558,0,Returned,Damaged packaging
ITEM03638,ORD02090,PROD0039,2,899,250,1548,84,Returned,Wrong item received
ITEM03639,ORD02091,PROD0026,2,3499,0,6998,1928,Not Returned,
ITEM03640,ORD02092,PROD0034,1,1899,100,1799,267,Not Returned,
ITEM03641,ORD02093,PROD0060,2,15499,100,30898,8846,Not Returned,
ITEM03642,ORD02093,PROD0081,3,399,50,1147,214,Not Returned,
ITEM03643,ORD02093,PROD0032,4,1599,250,6146,754,Not Returned,
ITEM03644,ORD02094,PROD0078,1,279,0,279,42,Not Returned,
ITEM03645,ORD02095,PROD0068,1,329,0,329,50,Not Returned,
ITEM03646,ORD02095,PROD0071,1,479,0,479,153,Not Returned,
ITEM03647,ORD02096,PROD0068,2,329,0,658,100,Not Returned,
ITEM03648,ORD02096,PROD0051,1,899,250,649,19,Not Returned,
ITEM03649,ORD02097,PROD0004,1,30999,50,30949,6517,Not Returned,
ITEM03650,ORD02097,PROD0020,2,61999,100,123898,19184,Not Returned,
ITEM03651,ORD02098,PROD0025,1,1499,250,1249,100,Not Returned,
ITEM03652,ORD02099,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM03653,ORD02100,PROD0074,2,649,250,1048,18,Not Returned,
ITEM03654,ORD02101,PROD0023,4,5499,0,21996,7672,Returned,Wrong model received
ITEM03655,ORD02102,PROD0082,3,249,0,747,156,Returned,Quality issue
ITEM03656,ORD02102,PROD0052,3,2799,0,8397,2916,Returned,Wrong item received
ITEM03657,ORD02102,PROD0059,1,49999,150,49849,10389,Returned,Defective item
ITEM03658,ORD02103,PROD0022,1,4299,150,4149,468,Returned,Not as described
ITEM03659,ORD02103,PROD0024,2,1299,50,2548,848,Returned,Damaged in transit
ITEM03660,ORD02103,PROD0041,2,1599,50,3148,1014,Returned,Color mismatch
ITEM03661,ORD02104,PROD0081,1,399,0,399,88,Not Returned,
ITEM03662,ORD02104,PROD0055,3,1799,0,5397,1062,Not Returned,
ITEM03663,ORD02104,PROD0070,4,499,0,1996,484,Not Returned,
ITEM03664,ORD02105,PROD0078,2,279,0,558,84,Not Returned,
ITEM03665,ORD02106,PROD0064,1,36999,50,36949,10531,Not Returned,
ITEM03666,ORD02107,PROD0045,1,2299,250,2049,399,Not Returned,
ITEM03667,ORD02108,PROD0008,3,19999,250,59747,10373,Not Returned,
ITEM03668,ORD02108,PROD0082,2,249,150,348,-46,Not Returned,
ITEM03669,ORD02109,PROD0022,1,4299,250,4049,368,Not Returned,
ITEM03670,ORD02109,PROD0046,1,699,250,449,-67,Not Returned,
ITEM03671,ORD02110,PROD0050,1,3199,0,3199,1015,Not Returned,
ITEM03672,ORD02110,PROD0031,1,999,250,749,92,Not Returned,
ITEM03673,ORD02111,PROD0051,1,899,150,749,119,Not Returned,
ITEM03674,ORD02111,PROD0003,1,67999,150,67849,20914,Not Returned,
ITEM03675,ORD02111,PROD0028,2,1999,0,3998,922,Not Returned,
ITEM03676,ORD02111,PROD0019,2,64999,50,129948,28840,Not Returned,
ITEM03677,ORD02112,PROD0076,4,179,100,616,72,Not Returned,
ITEM03678,ORD02112,PROD0073,2,399,250,548,-68,Not Returned,
ITEM03679,ORD02113,PROD0074,1,649,50,599,84,Not Returned,
ITEM03680,ORD02114,PROD0041,1,1599,250,1349,282,Returned,Color mismatch
ITEM03681,ORD02114,PROD0045,1,2299,100,2199,549,Returned,Quality issue
ITEM03682,ORD02114,PROD0009,2,32999,0,65998,11536,Returned,Defective item
ITEM03683,ORD02115,PROD0028,4,1999,100,7896,1744,Returned,Not as described
ITEM03684,ORD02116,PROD0046,1,699,250,449,-67,Not Returned,
ITEM03685,ORD02117,PROD0014,1,52999,150,52849,8575,Not Returned,
ITEM03686,ORD02118,PROD0027,1,1799,50,1749,486,Not Returned,
ITEM03687,ORD02118,PROD0004,1,30999,250,30749,6317,Not Returned,
ITEM03688,ORD02118,PROD0002,2,57999,150,115848,36098,Not Returned,
ITEM03689,ORD02119,PROD0082,1,249,100,149,-48,Not Returned,
ITEM03690,ORD02119,PROD0072,3,999,0,2997,768,Not Returned,
ITEM03691,ORD02120,PROD0061,2,26999,150,53848,12984,Not Returned,
ITEM03692,ORD02121,PROD0082,1,249,250,0,-197,Returned,Quality issue
ITEM03693,ORD02122,PROD0038,1,3999,100,3899,817,Not Returned,
ITEM03694,ORD02122,PROD0070,1,499,0,499,121,Not Returned,
ITEM03695,ORD02122,PROD0045,2,2299,0,4598,1298,Not Returned,
ITEM03696,ORD02122,PROD0020,1,61999,0,61999,9642,Not Returned,
ITEM03697,ORD02123,PROD0033,1,2299,250,2049,354,Not Returned,
ITEM03698,ORD02123,PROD0009,2,32999,100,65898,11436,Not Returned,
ITEM03699,ORD02124,PROD0051,1,899,0,899,269,Not Returned,
ITEM03700,ORD02125,PROD0046,1,699,250,449,-67,Returned,Quality issue
ITEM03701,ORD02125,PROD0043,3,1199,0,3597,963,Not Returned,
ITEM03702,ORD02126,PROD0069,2,549,0,1098,178,Not Returned,
ITEM03703,ORD02126,PROD0033,1,2299,250,2049,354,Not Returned,
ITEM03704,ORD02127,PROD0002,4,57999,0,231996,72496,Not Returned,
ITEM03705,ORD02128,PROD0042,1,999,250,749,-60,Not Returned,
ITEM03706,ORD02129,PROD0030,2,1199,0,2398,428,Not Returned,
ITEM03707,ORD02129,PROD0001,2,64999,250,129748,27262,Not Returned,
ITEM03708,ORD02130,PROD0043,4,1199,150,4646,1134,Returned,Color mismatch
ITEM03709,ORD02130,PROD0027,2,1799,150,3448,922,Returned,Defective item
ITEM03710,ORD02130,PROD0074,3,649,0,1947,402,Returned,Quality issue
ITEM03711,ORD02130,PROD0015,2,54999,0,109998,29224,Returned,Defective item
ITEM03712,ORD02131,PROD0055,2,1799,150,3448,558,Not Returned,
ITEM03713,ORD02132,PROD0040,1,1299,0,1299,325,Returned,Size issue
ITEM03714,ORD02133,PROD0036,3,2499,0,7497,1776,Not Returned,
ITEM03715,ORD02134,PROD0056,1,1199,150,1049,266,Not Returned,
ITEM03716,ORD02135,PROD0070,1,499,250,249,-129,Returned,Wrong item received
ITEM03717,ORD02136,PROD0013,2,47999,0,95998,21978,Not Returned,
ITEM03718,ORD02136,PROD0043,1,1199,150,1049,171,Not Returned,
ITEM03719,ORD02137,PROD0022,1,4299,50,4249,568,Not Returned,
ITEM03720,ORD02137,PROD0067,1,199,50,149,9,Not Returned,
ITEM03721,ORD02137,PROD0001,2,64999,100,129898,27412,Not Returned,
ITEM03722,ORD02138,PROD0054,1,2999,0,2999,922,Returned,Quality issue
ITEM03723,ORD02138,PROD0013,1,47999,250,47749,10739,Returned,Wrong model received
ITEM03724,ORD02138,PROD0025,2,1499,0,2998,700,Returned,Defective item
ITEM03725,ORD02138,PROD0016,1,59999,150,59849,8270,Returned,Wrong model received
ITEM03726,ORD02139,PROD0083,1,299,50,249,47,Returned,Damaged book
ITEM03727,ORD02139,PROD0057,4,31999,250,127746,36918,Returned,Defective item
ITEM03728,ORD02139,PROD0082,1,249,100,149,-48,Returned,Wrong item received
ITEM03729,ORD02139,PROD0039,3,899,250,2447,251,Returned,Color mismatch
ITEM03730,ORD02140,PROD0006,1,39999,50,39949,8442,Not Returned,
ITEM03731,ORD02140,PROD0014,2,52999,50,105948,17400,Not Returned,
ITEM03732,ORD02141,PROD0024,1,1299,250,1049,199,Returned,Wrong model received
ITEM03733,ORD02142,PROD0029,1,22999,100,22899,4121,Not Returned,
ITEM03734,ORD02143,PROD0031,1,999,50,949,292,Not Returned,
ITEM03735,ORD02143,PROD0003,1,67999,150,67849,20914,Returned,Not as described
ITEM03736,ORD02144,PROD0070,1,499,50,449,71,Not Returned,
ITEM03737,ORD02145,PROD0017,4,57999,0,231996,54400,Not Returned,
ITEM03738,ORD02145,PROD0023,1,5499,250,5249,1668,Not Returned,
ITEM03739,ORD02145,PROD0078,1,279,250,29,-208,Not Returned,
ITEM03740,ORD02146,PROD0047,3,1099,0,3297,744,Not Returned,
ITEM03741,ORD02146,PROD0077,2,145,150,140,-92,Not Returned,
ITEM03742,ORD02147,PROD0064,1,36999,0,36999,10581,Not Returned,
ITEM03743,ORD02148,PROD0058,4,34999,150,139846,21062,Not Returned,
ITEM03744,ORD02149,PROD0040,2,1299,100,2498,550,Not Returned,
ITEM03745,ORD02150,PROD0019,1,64999,50,64949,14395,Returned,Damaged in transit
ITEM03746,ORD02151,PROD0014,4,52999,0,211996,34900,Not Returned,
ITEM03747,ORD02151,PROD0012,1,23999,50,23949,5536,Not Returned,
ITEM03748,ORD02152,PROD0074,3,649,250,1697,152,Not Returned,
ITEM03749,ORD02152,PROD0060,1,15499,0,15499,4473,Not Returned,
ITEM03750,ORD02152,PROD0005,1,24999,250,24749,5319,Not Returned,
ITEM03751,ORD02152,PROD0014,2,52999,0,105998,17450,Returned,Wrong model received
ITEM03752,ORD02153,PROD0056,2,1199,0,2398,832,Not Returned,
ITEM03753,ORD02154,PROD0074,1,649,250,399,-116,Not Returned,
ITEM03754,ORD02154,PROD0067,1,199,250,0,-140,Not Returned,
ITEM03755,ORD02155,PROD0064,2,36999,250,73748,20912,Not Returned,
ITEM03756,ORD02155,PROD0036,2,2499,150,4848,1034,Not Returned,
ITEM03757,ORD02155,PROD0050,1,3199,150,3049,865,Not Returned,
ITEM03758,ORD02155,PROD0014,1,52999,50,52949,8675,Not Returned,
ITEM03759,ORD02156,PROD0029,2,22999,250,45748,8192,Not Returned,
ITEM03760,ORD02156,PROD0028,1,1999,50,1949,411,Not Returned,
ITEM03761,ORD02156,PROD0067,1,199,50,149,9,Not Returned,
ITEM03762,ORD02157,PROD0072,1,999,0,999,256,Not Returned,
ITEM03763,ORD02157,PROD0079,2,559,0,1118,174,Not Returned,
ITEM03764,ORD02157,PROD0066,1,149,250,0,-104,Not Returned,
ITEM03765,ORD02157,PROD0051,2,899,150,1648,388,Returned,Damaged product
ITEM03766,ORD02158,PROD0064,1,36999,150,36849,10431,Not Returned,
ITEM03767,ORD02159,PROD0084,2,149,50,248,44,Not Returned,
ITEM03768,ORD02159,PROD0039,3,899,250,2447,251,Not Returned,
ITEM03769,ORD02160,PROD0036,2,2499,0,4998,1184,Not Returned,
ITEM03770,ORD02160,PROD0015,1,54999,0,54999,14612,Not Returned,
ITEM03771,ORD02161,PROD0082,2,249,50,448,54,Not Returned,
ITEM03772,ORD02162,PROD0058,2,34999,150,69848,10456,Not Returned,
ITEM03773,ORD02163,PROD0034,1,1899,150,1749,217,Not Returned,
ITEM03774,ORD02164,PROD0079,1,559,250,309,-163,Not Returned,
ITEM03775,ORD02164,PROD0067,3,199,250,347,-73,Not Returned,
ITEM03776,ORD02165,PROD0074,1,649,50,599,84,Not Returned,
ITEM03777,ORD02165,PROD0055,2,1799,250,3348,458,Not Returned,
ITEM03778,ORD02165,PROD0047,1,1099,150,949,98,Not Returned,
ITEM03779,ORD02166,PROD0040,4,1299,0,5196,1300,Not Returned,
ITEM03780,ORD02167,PROD0063,1,28999,100,28899,4163,Not Returned,
ITEM03781,ORD02167,PROD0027,1,1799,250,1549,286,Not Returned,
ITEM03782,ORD02168,PROD0050,1,3199,250,2949,765,Not Returned,
ITEM03783,ORD02169,PROD0025,2,1499,250,2748,450,Not Returned,
ITEM03784,ORD02169,PROD0041,1,1599,150,1449,382,Not Returned,
ITEM03785,ORD02170,PROD0020,1,61999,250,61749,9392,Not Returned,
ITEM03786,ORD02170,PROD0025,1,1499,0,1499,350,Not Returned,
ITEM03787,ORD02171,PROD0076,2,179,0,358,86,Not Returned,
ITEM03788,ORD02172,PROD0006,2,39999,0,79998,16984,Not Returned,
ITEM03789,ORD02173,PROD0018,3,89999,250,269747,50921,Not Returned,
ITEM03790,ORD02174,PROD0041,1,1599,50,1549,482,Not Returned,
ITEM03791,ORD02174,PROD0026,2,3499,0,6998,1928,Not Returned,
ITEM03792,ORD02174,PROD0021,1,1499,50,1449,334,Not Returned,
ITEM03793,ORD02175,PROD0018,4,89999,0,359996,68228,Not Returned,
ITEM03794,ORD02176,PROD0038,1,3999,150,3849,767,Not Returned,
ITEM03795,ORD02177,PROD0005,1,24999,250,24749,5319,Not Returned,
ITEM03796,ORD02178,PROD0058,4,34999,0,139996,21212,Not Returned,
ITEM03797,ORD02179,PROD0020,1,61999,100,61899,9542,Not Returned,
ITEM03798,ORD02179,PROD0005,1,24999,0,24999,5569,Not Returned,
ITEM03799,ORD02179,PROD0006,1,39999,50,39949,8442,Not Returned,
ITEM03800,ORD02180,PROD0047,1,1099,100,999,148,Not Returned,
ITEM03801,ORD02181,PROD0021,1,1499,150,1349,234,Not Returned,
ITEM03802,ORD02182,PROD0012,1,23999,250,23749,5336,Returned,Defective item
ITEM03803,ORD02182,PROD0082,2,249,50,448,54,Returned,Damaged book
ITEM03804,ORD02183,PROD0052,1,2799,0,2799,972,Not Returned,
ITEM03805,ORD02184,PROD0070,2,499,250,748,-8,Returned,Damaged packaging
ITEM03806,ORD02185,PROD0038,1,3999,150,3849,767,Not Returned,
ITEM03807,ORD02186,PROD0001,3,64999,50,194947,41218,Not Returned,
ITEM03808,ORD02187,PROD0044,1,2599,0,2599,776,Not Returned,
ITEM03809,ORD02188,PROD0043,1,1199,100,1099,221,Not Returned,
ITEM03810,ORD02189,PROD0078,3,279,0,837,126,Not Returned,
ITEM03811,ORD02189,PROD0040,1,1299,100,1199,225,Not Returned,
ITEM03812,ORD02190,PROD0077,1,145,250,0,-116,Returned,Quality issue
ITEM03813,ORD02191,PROD0067,1,199,250,0,-140,Not Returned,
ITEM03814,ORD02192,PROD0049,2,1899,0,3798,1294,Not Returned,
ITEM03815,ORD02193,PROD0055,1,1799,250,1549,104,Not Returned,
ITEM03816,ORD02193,PROD0073,1,399,100,299,-9,Not Returned,
ITEM03817,ORD02193,PROD0003,1,67999,0,67999,21064,Not Returned,
ITEM03818,ORD02194,PROD0078,1,279,250,29,-208,Not Returned,
ITEM03819,ORD02195,PROD0009,4,32999,250,131746,22822,Not Returned,
ITEM03820,ORD02196,PROD0027,1,1799,0,1799,536,Not Returned,
ITEM03821,ORD02197,PROD0059,1,49999,0,49999,10539,Not Returned,
ITEM03822,ORD02197,PROD0056,1,1199,250,949,166,Not Returned,
ITEM03823,ORD02198,PROD0031,1,999,250,749,92,Not Returned,
ITEM03824,ORD02198,PROD0030,3,1199,0,3597,642,Not Returned,
ITEM03825,ORD02199,PROD0021,3,1499,250,4247,902,Not Returned,
ITEM03826,ORD02199,PROD0074,2,649,0,1298,268,Not Returned,
ITEM03827,ORD02200,PROD0044,1,2599,100,2499,676,Not Returned,
ITEM03828,ORD02201,PROD0054,1,2999,0,2999,922,Not Returned,
ITEM03829,ORD02202,PROD0019,1,64999,250,64749,14195,Not Returned,
ITEM03830,ORD02203,PROD0024,2,1299,50,2548,848,Not Returned,
ITEM03831,ORD02203,PROD0059,1,49999,100,49899,10439,Not Returned,
ITEM03832,ORD02204,PROD0057,3,31999,0,95997,27876,Not Returned,
ITEM03833,ORD02204,PROD0022,1,4299,0,4299,618,Not Returned,
ITEM03834,ORD02205,PROD0004,4,30999,0,123996,26268,Not Returned,
ITEM03835,ORD02205,PROD0011,1,25999,0,25999,8046,Not Returned,
ITEM03836,ORD02206,PROD0054,1,2999,150,2849,772,Not Returned,
ITEM03837,ORD02207,PROD0035,1,1499,0,1499,405,Not Returned,
ITEM03838,ORD02208,PROD0003,2,67999,50,135948,42078,Not Returned,
ITEM03839,ORD02209,PROD0081,1,399,50,349,38,Not Returned,
ITEM03840,ORD02210,PROD0058,1,34999,250,34749,5053,Not Returned,
ITEM03841,ORD02211,PROD0064,1,36999,150,36849,10431,Not Returned,
ITEM03842,ORD02212,PROD0078,1,279,50,229,-8,Not Returned,
ITEM03843,ORD02213,PROD0007,4,23999,0,95996,32376,Returned,Wrong model received
ITEM03844,ORD02214,PROD0066,1,149,0,149,45,Not Returned,
ITEM03845,ORD02214,PROD0065,1,44999,150,44849,15427,Not Returned,
ITEM03846,ORD02214,PROD0078,1,279,150,129,-108,Not Returned,
ITEM03847,ORD02215,PROD0052,2,2799,0,5598,1944,Returned,Wrong item received
ITEM03848,ORD02216,PROD0057,1,31999,50,31949,9242,Not Returned,
ITEM03849,ORD02217,PROD0083,1,299,100,199,-3,Returned,Quality issue
ITEM03850,ORD02218,PROD0051,1,899,0,899,269,Not Returned,
ITEM03851,ORD02218,PROD0070,1,499,250,249,-129,Not Returned,
ITEM03852,ORD02219,PROD0040,4,1299,150,5046,1150,Not Returned,
ITEM03853,ORD02220,PROD0082,1,249,150,99,-98,Not Returned,
ITEM03854,ORD02220,PROD0009,1,32999,0,32999,5768,Not Returned,
ITEM03855,ORD02220,PROD0019,3,64999,50,194947,43285,Not Returned,
ITEM03856,ORD02221,PROD0047,1,1099,50,1049,198,Not Returned,
ITEM03857,ORD02222,PROD0035,2,1499,0,2998,810,Not Returned,
ITEM03858,ORD02222,PROD0011,1,25999,150,25849,7896,Not Returned,
ITEM03859,ORD02223,PROD0079,1,559,50,509,37,Not Returned,
ITEM03860,ORD02224,PROD0001,1,64999,250,64749,13506,Not Returned,
ITEM03861,ORD02224,PROD0016,2,59999,100,119898,16740,Not Returned,
ITEM03862,ORD02225,PROD0047,1,1099,250,849,-2,Not Returned,
ITEM03863,ORD02225,PROD0022,1,4299,0,4299,618,Not Returned,
ITEM03864,ORD02225,PROD0006,1,39999,50,39949,8442,Not Returned,
ITEM03865,ORD02226,PROD0029,1,22999,150,22849,4071,Not Returned,
ITEM03866,ORD02227,PROD0077,1,145,0,145,29,Not Returned,
ITEM03867,ORD02227,PROD0049,1,1899,0,1899,647,Not Returned,
ITEM03868,ORD02228,PROD0009,1,32999,150,32849,5618,Not Returned,
ITEM03869,ORD02229,PROD0007,1,23999,250,23749,7844,Not Returned,
ITEM03870,ORD02229,PROD0061,2,26999,0,53998,13134,Not Returned,
ITEM03871,ORD02229,PROD0014,1,52999,250,52749,8475,Not Returned,
ITEM03872,ORD02230,PROD0081,1,399,250,149,-162,Not Returned,
ITEM03873,ORD02231,PROD0002,4,57999,0,231996,72496,Not Returned,
ITEM03874,ORD02232,PROD0061,3,26999,150,80847,19551,Not Returned,
ITEM03875,ORD02232,PROD0047,2,1099,250,1948,246,Not Returned,
ITEM03876,ORD02233,PROD0043,1,1199,150,1049,171,Not Returned,
ITEM03877,ORD02233,PROD0082,1,249,250,0,-197,Not Returned,
ITEM03878,ORD02234,PROD0033,1,2299,100,2199,504,Not Returned,
ITEM03879,ORD02234,PROD0022,2,4299,250,8348,986,Not Returned,
ITEM03880,ORD02235,PROD0008,1,19999,50,19949,3491,Not Returned,
ITEM03881,ORD02235,PROD0037,2,2999,0,5998,1908,Not Returned,
ITEM03882,ORD02236,PROD0047,1,1099,0,1099,248,Not Returned,
ITEM03883,ORD02237,PROD0079,2,559,100,1018,74,Not Returned,
ITEM03884,ORD02238,PROD0051,2,899,250,1548,288,Not Returned,
ITEM03885,ORD02238,PROD0074,1,649,0,649,134,Not Returned,
ITEM03886,ORD02239,PROD0001,1,64999,0,64999,13756,Not Returned,
ITEM03887,ORD02239,PROD0068,1,329,150,179,-100,Not Returned,
ITEM03888,ORD02239,PROD0041,2,1599,150,3048,914,Not Returned,
ITEM03889,ORD02240,PROD0067,1,199,50,149,9,Not Returned,
ITEM03890,ORD02240,PROD0066,1,149,0,149,45,Not Returned,
ITEM03891,ORD02241,PROD0044,1,2599,250,2349,526,Not Returned,
ITEM03892,ORD02241,PROD0065,1,44999,50,44949,15527,Not Returned,
ITEM03893,ORD02241,PROD0052,1,2799,150,2649,822,Not Returned,
ITEM03894,ORD02242,PROD0024,1,1299,0,1299,449,Not Returned,
ITEM03895,ORD02243,PROD0057,2,31999,0,63998,18584,Not Returned,
ITEM03896,ORD02244,PROD0008,3,19999,150,59847,10473,Not Returned,
ITEM03897,ORD02245,PROD0010,1,22999,250,22749,7331,Not Returned,
ITEM03898,ORD02245,PROD0069,1,549,150,399,-61,Not Returned,
ITEM03899,ORD02246,PROD0077,2,145,0,290,58,Not Returned,
ITEM03900,ORD02246,PROD0029,2,22999,100,45898,8342,Not Returned,
ITEM03901,ORD02247,PROD0007,2,23999,0,47998,16188,Not Returned,
ITEM03902,ORD02247,PROD0059,2,49999,250,99748,20828,Not Returned,
ITEM03903,ORD02248,PROD0069,3,549,0,1647,267,Returned,Expired product concern
ITEM03904,ORD02248,PROD0002,1,57999,50,57949,18074,Returned,Not as described
ITEM03905,ORD02248,PROD0006,2,39999,0,79998,16984,Returned,Defective item
ITEM03906,ORD02249,PROD0043,1,1199,0,1199,321,Not Returned,
ITEM03907,ORD02250,PROD0062,3,32999,250,98747,16382,Not Returned,
ITEM03908,ORD02250,PROD0071,2,479,0,958,306,Not Returned,
ITEM03909,ORD02251,PROD0037,2,2999,150,5848,1758,Not Returned,
ITEM03910,ORD02251,PROD0061,1,26999,0,26999,6567,Not Returned,
ITEM03911,ORD02251,PROD0033,1,2299,100,2199,504,Not Returned,
ITEM03912,ORD02252,PROD0071,3,479,250,1187,209,Not Returned,
ITEM03913,ORD02253,PROD0024,1,1299,0,1299,449,Not Returned,
ITEM03914,ORD02253,PROD0011,1,25999,100,25899,7946,Not Returned,
ITEM03915,ORD02254,PROD0007,2,23999,50,47948,16138,Returned,Wrong model received
